id,sentence,dialect,source
460,હા મોજ ગુજરાતી હિપ હોપ 😎🔥🤟💫💯,surti,youtube_comments
461,સરસ કરન ભાઇ ❤❤❤❤❤,surti,youtube_comments
462,દાદા મોજ અપાવી દીધી🙌 સીધા ગુજરાત થી ડાંગી 😎રેપર નો પ્રેમ💔,surti,youtube_comments
463,ખતર નાખ સોન્ગ કરણ 🔥,surti,youtube_comments
464,ફલ જેરિ એક નંબર,surti,youtube_comments
465,અગિયારસ જોર કરે છે એટલે પોયરો કોઈને ની ગઠે 🎉😊એક નંબર ભાઈ,surti,youtube_comments
466,હા HUKEY KARAN ભાઈ હા. હા જોરદાર તમારું ગીત🎵🎶 હા 😃 સૂરત શહેર હા હા અમારું GJ 395003 હા😄 હા અમારા ⭐⭐⭐⭐⭐ GUJARATI STAR RAPPER. હું તમારો ચાહક છું. KARAN BHAI. ભાઈ ભાઈ ભાઈ ભાઈ,surti,youtube_comments
467,એક નંબર ભાઈ..બસ ગુજરાતી માં આવા ગીતો દુનિયા માં વાગશે ભાઈ કડક..,surti,youtube_comments
468,તમે કયા રહો છો.,surti,youtube_comments
469,સરસ બાર હુ તારા માટે રામ બની જાવ પણ તુ મારી સાથે વન મા આવે,surti,youtube_comments
470,ખરેખર હવે લાગ્યું કે ભૂરીયાઓ પણ ગુજરાતી માં જ રેપ સાંભળશે😂,surti,youtube_comments
471,ભાઈલો કોઈને ની ગાઠેં માની ગિયા ભાઈ😎,surti,youtube_comments
472,"ભાઈ તમારી ઓળખાણ બ્રાંડ ન્યૂ ""વંદે ભારત"" જેવી છે.... તમે ""રેલ બસ"" ના બનો... વંદે ભારતથી 🚅 બુલેટ ટ્રેન બનો.😊🙏🏻🤗",surti,youtube_comments
473,પેલાં તારી યાદ આવી ❤️ પછી તારો call આવ્યો 🥰 ભોળી તારી ઉંમર વધી ગઈ ⚠️ These Lines Are 👑💛,surti,youtube_comments
474,આપડો ગુજરાતી બૂમ પડાવે છે બાપુ... ❤🎉❤,surti,youtube_comments
475,GJ 05 ગમ્મે ત્યાં જાય ❤,surti,youtube_comments
476,અલ્યા બૂમ પડાવી હો 😂🙌👏,surti,youtube_comments
477,ખૂબ જબરદસ્ત ભાઇ❤️,surti,youtube_comments
478,બૂમ પાડી ગઈ હો લાલા......,surti,youtube_comments
479,ગુજરાતી એ બુમ પાડી...🤘🙋,surti,youtube_comments
480,આપડો ગુજરાતી બધી જગ્યા યે બૂમ પડાવે હો ❤,surti,youtube_comments
481,આ સોંગ આખી દુનિયામાં હાહાકાર મચાવશે 🔥❤💯,surti,youtube_comments
482,બૂમ પાડી દીધી ભાઈ,surti,youtube_comments
483,ભાઇ આ તો આપનો સુરતી 😅,surti,youtube_comments
484,નમસ્કાર! જલેબી ફાફડા ચાલશે 😂..🎉,surti,youtube_comments
485,ભાઈ ભાઈ સુરતી લાલા 🎉🎉🎉🎉❤❤❤❤❤❤,surti,youtube_comments
486,જય ભીમ જય સંવિધાન,surti,youtube_comments
487,જય જય ગરવી ગુજરાત 🙏,surti,youtube_comments
488,આદિવાસી ફુલ સપોર્ટ ❤🎉🏹,surti,youtube_comments
489,Nadiad થી આણંદ....❤❤❤❤,surti,youtube_comments
490,ગર્વ છે કે હુ ગુજરાતી છું❤ જય જય ગરવી ગુજરાત,surti,youtube_comments
491,❤ ખૂબ જ સારી રીતે બતાવ્યું છે ગુરાતીઓના ગુણ,surti,youtube_comments
492,આદિવાસી નું નામ લીધું ઘણું સારું લાગ્યું🎉🎉🎉,surti,youtube_comments
493,🌾જય જૉહાર 🙏કરન ભાઈ song મા કંઈ આવે કે ના આવે પણ મારા આદિવાસી ભાઈ તો આવેજ 🏹જય આદિવાસી🏹,surti,youtube_comments
494,હવે આ સિંહ ગુજરાત પૂરતો જ નથી ભારત ગજાવે છે મારો ભાઈ❤️,surti,youtube_comments
495,મોજ...મોજ...જબરદસ્ત બકા... એક ગુજરાતી ન્યુઝીલેન્ડ થી.... ❤,surti,youtube_comments
496,ભાઈ ભાઈ મારું ગરવી ગુજરાત ગર્વ છે ગુજરાતી હોવા પર,surti,youtube_comments
497,જય આદિવાસી જય જોહાર ❤️,surti,youtube_comments
498,"જ્યાં જ્યાં વસે એક ગુજરાતી, ત્યાં ત્યાં સદાકાળ ગુજરાત !",surti,youtube_comments
499,"લાયા બાપુ લાયા,જોરદાર, હા મોજ હા proud to be .. have badha ne khaber j che aagad nu lakhva nu na hoy",surti,youtube_comments
500,"ખુબ સરસ સોન્ગ છે , અને આ મ્યુઝિક વીડીઓ બૌજ સેકસી છે 🤟❤🧡💛💚💙💜",surti,youtube_comments
