id,sentence,dialect,source
416,લાંબો થઇ ગયો 😀😀ધરે વયો જાને બકડીયુ લયને 😀એને ખાતાજ આવડે છે 😀 હસવા ની કોમેન્ટ છે 😀 તમે વીડીયો હસવા માટે બનાવો 😀મે કોમેન્ટ હસવા સારું લખી છે 😀,charotari,youtube_comments
417,😀માથે કેમ પડે છે 😀,charotari,youtube_comments
418,લોટ નથી સારો 😀😀પાસા આવડૈ તો સેને ખાઇ એવા બનાવજે,charotari,youtube_comments
419,😂😂😂😂😂 વાહ મજા આવી ગઈ જોવા ની,charotari,youtube_comments
420,હા તમારી મોજ હા,charotari,youtube_comments
421,જય શ્રી કૃષ્ણ🙏 હર હર મહાદેવ હર🙏🙏 ખૂબ ખૂબ જ સરસ👍,charotari,youtube_comments
422,બેન તમારી કૉમેડી પણ એવી છેને જોતા જોતા હસી😂 રોકાયા નહી 😂😂,charotari,youtube_comments
423,તમારી કૉમેડી ફિલ્મ બાકી 😂😂😂હસી હસીને ગોટા વળીજાયે 😂😂😂😊,charotari,youtube_comments
424,સાચી વાત છે ભાઈ,charotari,youtube_comments
425,સાચી વાત છે ભાઈ 🎉,charotari,youtube_comments
426,ગભા ને લ્યાવો ને ભા,charotari,youtube_comments
427,જય ભોલેનાથ દાદા,charotari,youtube_comments
428,Hitesh bhai ગભા ને 01 વાર સ્ટેજ ઉપર લાવોને.,charotari,youtube_comments
429,~બેહનો~ / બહેનો માત્રુભાષા નું માન જાળવીએ.,charotari,youtube_comments
430,તુ.ખોટ.છે.ભાઇ.વાત.વગર.નિ.વાત.કરે.છે,charotari,youtube_comments
431,તાલુકો નડીયાદ જીખેડાગામદેગામરાઠોડકનુભાઈ કે મિત્રો ને વિનંતી જય ખોડીયાર માં,charotari,youtube_comments
432,સાચી વાત છે બેન તમારી,charotari,youtube_comments
433,સાચી વાત છે બેન❤,charotari,youtube_comments
434,ભાલ ની ભાષા લાગેસે,charotari,youtube_comments
435,જમાઈ ઘેલા સાસુ 😃 જબરદસ્ત performance 😂,charotari,youtube_comments
436,બેન વિડીયો તો ઘણા જોયા પણ જે તમે વિડીયો બનાવો છો ને ઈ રીયલ લાગે છે,charotari,youtube_comments
437,કેટલી બધી વાર મે આ વીડિયો જોયો ખૂબજ મજા આવે છે સિધ્ધાર્થ ભાઈ અને તેજલ બેન જોરદાર છે,charotari,youtube_comments
438,ખુબજ મજા આવે છે😅😮😊,charotari,youtube_comments
439,આઉદિચ્ય બ્રાહ્મણ 🤭😍,charotari,youtube_comments
440,Ha Ha Ha.... ખુબજ સુંદર 😆,charotari,youtube_comments
441,ખૂબ સરસ વિડિયો છે,charotari,youtube_comments
442,ખૂબ સરસ મજાની કોમેડી,charotari,youtube_comments
443,Amuk loko to ahi setting mate valgi padya... Lukkhao સાચું કીધું ને kruti ben😅😅😅😂😂,charotari,youtube_comments
444,કેમ છો બધા મજા માં 🤝💐,charotari,youtube_comments
445,"hi, Friends... ગુજરાતી ફુલ કોમેડી વીડિયો આપણી યૂટ્યુબ ચેનલ ઝાલાવાડી બોયઝ પર.. જો તમને પસંદ આવે તો તેને લાઈક, શેર અને સબસ્ક્રાઈબ કરજો.... જય માતાજી",charotari,youtube_comments
446,જય શ્રી દ્વારકાધીશ 🚩❤😂😂😂,charotari,youtube_comments
447,વાહ તેજલબેન જોરદાર,charotari,youtube_comments
448,સુપર આક્ટિંગ થી મજા આવીગઇ vah,charotari,youtube_comments
449,આ આપણો જેઠાલાલ છે ✋,charotari,youtube_comments
450,Always good to see u.. મજા આવી 😃,charotari,youtube_comments
451,ભુલીગઇમૉતીનૉહાર રાકૅશ બારૉટ,charotari,youtube_comments
452,👌👌A.T.M.=એની ટાઈમ મઝા 😜😜,charotari,youtube_comments
453,શેરબજાર ફિ મા શિખવા માટે ગુજ્જુ Trader,charotari,youtube_comments
454,લસણ ગમે ત્યારે ખાવાથી ફાયદો થાય છે......,charotari,youtube_comments
455,સિદ્ધાર્થ સર ની મજા જ કંઈક અલગ છે..,charotari,youtube_comments
456,👌👌આખા ઘર માં આ બાથરૂમ જ એવી જગ્યા છે કે જ્યાં માનસિક શાંતિ મળે 😃😃,charotari,youtube_comments
457,નોકરી કરતા હોય તો કરો રાજકારણમાં ના પઙો,charotari,youtube_comments
458,8મો મહિનો સિદ્ધાર્થ ભાઈ,charotari,youtube_comments
459,મીની આતંકવાદી અને આતંકવાદી ઘરે ઘરે છે,charotari,youtube_comments
460,બહુ સરસ આવું જ બીજું જોરદાર સાંભળવા માટે નીચેની લીંક પર ક્લિક કરો👇👇👇👇👇😂😂😂😂😂,charotari,youtube_comments
461,ગજબનો કોમેડિયન છે મને પન લો તમારી સાથે કામ કરવા માટે,charotari,youtube_comments
462,વાહ સારું પણ દૂપ શ્રદ્ધા નો વિષય છે મચછર માટે નથી નાના મજાક માટે કોઈ ની શ્રદ્ધા ને ઠેશ લાગે 🙏,charotari,youtube_comments
463,કોઈએ બાપ ના સમ આપ્યાં હતાં કે પરણ્યો? હજુ મોડું નથી થયું ઘર છોડીને બાવો થઈ જા 😂,charotari,youtube_comments
464,સર phના કેસની વિગત આપો સર પ્લીઝ સર,charotari,youtube_comments
465,મારા અહીંયા પટેલિયો સેક્રેટરી છે,charotari,youtube_comments
466,તમારો સ્વભાવ એવો લાગે છે નહીતો હાસ્યમાં તમને insaltig ના લાગત,charotari,youtube_comments
467,મજાક ને મજાક ની જેમ લેવા વિનંતી 🙏,charotari,youtube_comments
468,સોફની એઝિંગ એક્ટરને ક્યારેય 😂😂,charotari,youtube_comments
469,ખૂબજ સરસ મજાની વાત સે,charotari,youtube_comments
470,મને નાહવા ની પાણી એપો,charotari,youtube_comments
471,પત્નીઓ ne ગાળો kai રીતે આપવી એ કોઈ તમારી પાસેથી શીખે.... શરમ કરો......,charotari,youtube_comments
472,અલ્પેશ ઠાકોર ના કુટુંબ ના છીએ મેં પણ ભાગીને લગ્ન કર્યા,charotari,youtube_comments
473,ગજબ નું ટાઈમિંગ,charotari,youtube_comments
474,આવુ બધુ હોયતો મારે,charotari,youtube_comments
475,Premium minister બનવા ની યોજના,charotari,youtube_comments
476,મેં પણ ઘણીવાર જોયો 😀😀😀😀,charotari,youtube_comments
477,@vijayrathod803 કિશોર કુમાર,charotari,youtube_comments
478,હસી હસીને મારા બોબલા દુખે છે,charotari,youtube_comments
479,ભરો!! માંગ મારી ભરો!!,charotari,youtube_comments
480,મને લાગતું જ હતું કે તું ગુજરાતી હસે lol,charotari,youtube_comments
481,પારસી અને બોરી (વોહરા)લોકો ની ભાષા પણ ઉમેરી હોત તો સરસ!,charotari,youtube_comments
482,બધી બોલીઓ બોલાય ત્યારે શુધ્ધ જ હોય છે. જ્યારે લખવામાં આવે ત્યારે સરળતા ખાતર એક બોલીને કેટલાક ફેરફારો સાથે standard કે શુધ્ધ ભાષા તરીકે સ્વીકારવામાં આવે છે..,charotari,youtube_comments
483,4 અમદાવાદી છે કે મહેસાણી?,charotari,youtube_comments
484,ભઈ મેહોણા તો જબરું સ હો 😂🔥,charotari,youtube_comments
485,Ha ha... Bombay ગુજરાતી is not proper gujarati... Its a mix...,charotari,youtube_comments
486,૧) દક્ષિણ ગુજરાત (સુરતી) ૨) પશ્ચિમ ગુજરાત (કાઠીયાવાડ) ૩) N.R.I ગુજરાતી ૪) મધ્ય ગુજરાત (ચરોતરી) ૫) ❌ ૬) ઉત્તર ગુજરાત (પટણી) ૭) પશ્ચિમ ગુજરાત (કાઠીયાવાડ) ૮) N.R.I ગુજરાતી ૯) કચ્છી ૧૦) સુધરેલા મોટા માણસો ની શુદ્ધ ગુજરાતી 🤣😅,charotari,youtube_comments
487,nimi vashi ૧) દક્ષિણ ગુજરાત (સુરતી) ૨) પશ્ચિમ ગુજરાત (કાઠીયાવાડ) ૩) N.R.I ગુજરાતી ૪) મધ્ય ગુજરાત (ચરોતરી) ૫) ❌ ૬) ઉત્તર ગુજરાત (પટણી) ૭) પશ્ચિમ ગુજરાત (કાઠીયાવાડ) ૮) N.R.I ગુજરાતી ૯) કચ્છી ૧૦) સુધરેલા મોટા માણસો ની શુદ્ધ ગુજરાતી 🤣😅,charotari,youtube_comments
488,કાઠિયાવાડી બોલ્યું કે નય...😅😅,charotari,youtube_comments
489,"સૌરાષ્ટ્રમાં ય રાજકોટ સિવાય અલગ અલગ ઢબ છે. ભાવનગર, જામનગર, જૂનાગઢ!",charotari,youtube_comments
490,જય જય ગરવી ગુજરાત,charotari,youtube_comments
491,I used to mix hindi as well in ગુજરાતી becoz I lives in nainital since my childhood 🤣🤣 મજા આવી જાયે 🤣,charotari,youtube_comments
492,good effort સારો પ્રયાસ ( પ્રયત્ન ),charotari,youtube_comments
493,Jay Jay Garvi Gujarat 🚩 Proud that you tried and learnt all Accents. જય જય ગરવી ગુજરાત 🚩 વટ્ટ થી ગુજરાતી,charotari,youtube_comments
494,વધારે પડતું તોટડાપણુ લાગે,charotari,youtube_comments
495,Jaaimu lyo... સાવ મફત માં મોજુ કરાઈવી...😀,charotari,youtube_comments
496,મેહોણી-હા મારુ મેહોણા હા,charotari,youtube_comments
497,મસ્ત વિડિયો છે...અલ્યા હજી જરાક લાંબા વિડિયો બનાવ...તો મજા આવશે....keep it up dude..I like it,charotari,youtube_comments
498,સુરતી ભૂલી gaya,charotari,youtube_comments
499,In home we are speaking Kathiyawadi Gujarati. જય જય ગરવી ગુજરાત,charotari,youtube_comments
500,અમે સુરતી ગુજરાતી ભાષામાં બોલીએ છે,charotari,youtube_comments
